DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN
2008-09-27,13997.0,2.5,20.9,1.0,0.6,0.0
2008-09-28,11059.0,3.1,18.4,1.18,1.1,0.0
2008-09-29,6912.0,7.8,14.8,1.26,2.1,3.7
2008-09-30,3629.0,10.4,14.1,1.36,5.1,19.5
2008-10-01,5789.0,8.5,14.9,1.32,5.7,9.7
2008-10-02,7258.0,6.5,12.6,1.09,4.4,7.8
2008-10-03,8381.0,4.8,12.2,0.99,2.3,1.1
2008-10-04,6998.0,4.5,11.3,0.93,4.1,0.2
2008-10-05,1469.0,9.1,12.2,1.29,5.1,15.8
2008-10-06,3715.0,9.9,14.2,1.33,1.0,0.0
2008-10-07,5270.0,10.6,16.9,1.59,2.5,1.6
2008-10-08,5962.0,6.0,16.1,1.41,1.8,2.2
2008-10-09,9504.0,3.0,17.1,1.07,0.6,0.0
2008-10-10,9936.0,5.5,16.3,1.15,1.5,0.0
2008-10-11,10109.0,8.5,18.8,1.42,1.4,0.0
2008-10-12,6394.0,10.8,16.5,1.45,1.7,0.0
2008-10-13,8726.0,10.2,21.5,1.66,2.4,0.0
2008-10-14,9072.0,12.6,17.5,1.51,1.9,0.0
2008-10-15,2506.0,11.3,15.8,1.53,3.7,2.4
2008-10-16,5184.0,6.6,14.1,1.16,3.4,0.8
2008-10-17,8122.0,5.4,13.9,1.06,2.1,0.9
2008-10-18,6998.0,4.4,13.9,1.07,2.5,0.0
2008-10-19,5530.0,7.5,14.3,1.19,2.5,0.0
2008-10-20,9418.0,6.8,18.2,1.25,3.7,0.0
2008-10-21,4061.0,6.2,15.7,1.19,3.1,5.9
2008-10-22,6048.0,5.4,13.0,1.0,1.7,0.0
2008-10-23,8294.0,4.6,13.8,1.03,3.0,0.0
2008-10-24,1642.0,5.4,10.7,1.1,2.8,4.7
2008-10-25,8122.0,2.4,13.6,1.01,2.3,0.0
2008-10-26,950.0,9.9,12.8,1.34,4.6,7.9
2008-10-27,5702.0,2.6,12.4,1.0,2.1,0.2
2008-10-28,5443.0,-0.7,9.0,0.8,1.8,0.6
2008-10-29,6134.0,-2.8,9.0,0.675,1.0,0.1
2008-10-30,3974.0,-2.9,6.2,0.724,1.6,0.1
2008-10-31,3197.0,2.9,7.4,0.847,1.9,0.0
2008-11-01,1469.0,5.1,8.1,0.96,3.0,4.5
2008-11-02,4147.0,5.2,12.8,1.12,2.0,0.0
2008-11-03,950.0,3.6,9.5,1.09,2.4,0.0
2008-11-04,1987.0,3.5,9.0,1.0,1.4,0.0
2008-11-05,691.0,7.5,10.3,1.16,2.2,0.3
2008-11-06,3715.0,8.1,13.5,1.23,1.8,0.0
2008-11-07,3370.0,4.8,12.9,1.12,2.5,0.3
2008-11-08,6048.0,6.0,12.7,1.06,3.3,0.0
2008-11-09,3802.0,8.4,11.2,1.08,5.0,4.0
2008-11-10,1814.0,9.8,15.4,1.37,6.4,13.7
2008-11-11,3283.0,6.8,11.3,1.1,4.9,16.4
2008-11-12,4234.0,6.1,11.3,1.03,4.0,0.3
2008-11-13,4320.0,4.9,11.7,0.98,1.9,0.1
2008-11-14,605.0,7.4,10.7,1.14,3.8,1.3
2008-11-15,691.0,9.9,11.8,1.28,3.8,1.4
2008-11-16,1814.0,2.4,10.8,1.0,2.1,0.0
2008-11-17,3110.0,1.5,10.3,0.78,1.4,0.0
2008-11-18,691.0,4.8,9.0,0.942,2.8,1.2
2008-11-19,2246.0,5.2,10.4,1.072,3.6,0.0
2008-11-20,1901.0,6.5,11.5,1.1,5.1,6.0
2008-11-21,3110.0,0.6,8.3,0.787,4.6,12.0
2008-11-22,4147.0,-0.1,4.5,0.632,3.2,8.1
2008-11-23,1642.0,0.0,1.6,0.637,3.7,3.6
2008-11-24,2419.0,-2.3,2.1,0.62,2.0,5.8
2008-11-25,2851.0,-2.4,6.5,0.67,0.9,1.1
2008-11-26,1901.0,-2.9,7.1,0.8,2.3,1.2
2008-11-27,518.0,4.3,6.6,0.9,4.5,0.0
2008-11-28,1037.0,2.2,4.3,0.75,3.1,0.0
2008-11-29,2506.0,-3.1,3.2,0.69,1.9,0.3
2008-11-30,432.0,-4.1,3.6,0.65,2.0,7.2
2008-12-01,2765.0,2.5,6.2,0.8,1.1,0.1
2008-12-02,1469.0,1.4,5.0,0.75,2.9,3.0
2008-12-03,2246.0,0.8,4.6,0.71,2.4,0.2
2008-12-04,950.0,0.6,5.3,0.72,4.0,4.8
2008-12-05,1469.0,3.7,6.8,0.89,2.1,0.8
2008-12-06,2160.0,2.8,8.6,0.86,1.3,0.1
2008-12-07,3629.0,0.4,8.2,0.77,1.3,0.0
2008-12-08,2506.0,-0.4,3.3,0.66,1.5,0.1
2008-12-09,518.0,-0.7,3.7,0.65,1.9,3.1
2008-12-10,3629.0,-1.6,5.1,0.7,1.6,0.5
2008-12-11,518.0,0.6,3.7,0.74,2.9,1.1
2008-12-12,1469.0,-0.9,2.8,0.66,3.4,0.0
2008-12-13,3024.0,-2.2,1.0,0.56,4.5,0.0
2008-12-14,1987.0,-0.4,4.9,0.66,3.2,0.0
2008-12-15,432.0,-0.2,4.0,0.73,2.3,0.0
2008-12-16,1123.0,-1.1,2.0,0.63,1.5,0.0
2008-12-17,518.0,0.5,4.3,0.71,1.7,0.4
2008-12-18,691.0,0.3,7.7,0.81,2.7,0.0
2008-12-19,3456.0,2.3,8.0,0.89,3.2,2.9
2008-12-20,778.0,4.6,10.0,1.05,4.5,1.9
2008-12-21,691.0,6.3,9.5,1.074,4.0,0.6
2008-12-22,1987.0,1.7,10.6,1.012,2.9,0.4
2008-12-23,1382.0,2.7,5.8,0.84,1.3,0.0
2008-12-24,605.0,2.5,7.4,0.93,1.8,0.0
2008-12-25,950.0,1.0,6.0,0.75,2.6,0.0
2008-12-26,3715.0,-2.6,1.4,0.52,3.4,0.0
2008-12-27,3542.0,-4.1,0.3,0.49,3.0,0.0
2008-12-28,3024.0,-4.2,-0.1,0.49,2.9,0.0
2008-12-29,3542.0,-5.4,0.3,0.45,2.5,0.0
2008-12-30,3370.0,-7.7,2.0,0.43,1.5,0.0
2008-12-31,3110.0,-9.4,-2.3,0.39,1.2,0.0
